Time,Object,Event
6492.399342028726,Paris,Paris has 8 batteries left.
6492.420458751695,ship.22,loaded 77 containers as cargo in Antwerp
6492.570458751695,ship.22,Ship has loaded 3 batteries from Antwerp
6492.570458751695,Antwerp,Antwerp has 86 batteries left.
6495.4781208125305,ship.6,loaded 81 containers as cargo in Rotterdam
6495.67812081253,ship.6,Ship has loaded 4 batteries from Rotterdam
6495.67812081253,Rotterdam,Rotterdam has 81 batteries left.
6496.060859714971,ship.24,loaded 85 containers as cargo in Antwerp
6496.127265095503,ship.7,loaded 94 containers as cargo in Dordrecht
6496.177265095504,ship.7,Ship has loaded 1 batteries from Dordrecht
6496.177265095504,Dordrecht,Dordrecht has 48 batteries left.
6496.210859714971,ship.24,Ship has loaded 3 batteries from Antwerp
6496.210859714971,Antwerp,Antwerp has 87 batteries left.
6496.527305127554,ship.12,loaded 60 containers as cargo in Terneuzen
6496.577305127555,ship.12,Ship has loaded 1 batteries from Terneuzen
6496.577305127555,Terneuzen,Terneuzen has 81 batteries left.
6496.656301816995,ship.13,loaded 72 containers as cargo in Terneuzen
6496.756301816996,ship.13,Ship has loaded 2 batteries from Terneuzen
6496.756301816996,Terneuzen,Terneuzen has 79 batteries left.
6496.893792803619,ship.21,loaded 74 containers as cargo in Antwerp
6497.093792803619,ship.21,Ship has loaded 4 batteries from Antwerp
6497.093792803619,Antwerp,Antwerp has 83 batteries left.
6499.484241487138,ship.3,loaded 82 containers as cargo in Rotterdam
6499.634241487138,ship.3,Ship has loaded 3 batteries from Rotterdam
6499.634241487138,Rotterdam,Rotterdam has 83 batteries left.
6500.016410725374,ship.9,loaded 68 containers as cargo in Liege
6500.316410725374,ship.9,Ship has loaded 6 batteries from Liege
6500.316410725374,Liege,Liege has 41 batteries left.
6500.714974330999,ship.18,loaded 73 containers as cargo in Rotterdam
6500.8174421546,ship.23,loaded 54 containers as cargo in Vlissingen
6500.9174421546,ship.23,Ship has loaded 2 batteries from Vlissingen
6500.9174421546,Vlissingen,Vlissingen has 59 batteries left.
6501.564974331,ship.18,Ship has loaded 17 batteries from Rotterdam
6501.564974331,Rotterdam,Rotterdam has 66 batteries left.
6502.363711136416,ship.29,loaded 65 containers as cargo in Terneuzen
6502.413711136416,ship.29,Ship has loaded 1 batteries from Terneuzen
6502.413711136416,Terneuzen,Terneuzen has 87 batteries left.
6503.293971794221,ship.12,loaded 64 containers as cargo in Moerdijk
6503.4439717942205,ship.12,Ship has loaded 3 batteries from Moerdijk
6503.4439717942205,Moerdijk,Moerdijk has 43 batteries left.
6505.210598428836,ship.7,loaded 59 containers as cargo in Rotterdam
6505.360598428836,ship.7,Ship has loaded 3 batteries from Rotterdam
6505.360598428836,Rotterdam,Rotterdam has 65 batteries left.
6505.845994156877,ship.27,loaded 98 containers as cargo in Antwerp
6505.9459941568775,ship.27,Ship has loaded 2 batteries from Antwerp
6505.9459941568775,Antwerp,Antwerp has 91 batteries left.
6507.730246471678,ship.17,loaded 54 containers as cargo in Amsterdam
6508.030246471678,ship.17,Ship has loaded 6 batteries from Amsterdam
6508.030246471678,Amsterdam,Amsterdam has 94 batteries left.
6508.444497716726,Duisburg,"Warning deactivated in Duisburg, 30 batteries available"
6508.603792085028,ship.22,loaded 94 containers as cargo in Rotterdam
6508.723802356564,ship.16,loaded 76 containers as cargo in Antwerp
6508.953792085028,ship.22,Ship has loaded 7 batteries from Rotterdam
6508.953792085028,Rotterdam,Rotterdam has 59 batteries left.
6509.023802356564,ship.16,Ship has loaded 6 batteries from Antwerp
6509.023802356564,Antwerp,Antwerp has 86 batteries left.
6509.594497716726,ship.15,loaded 51 containers as cargo in Duisburg
6509.894497716727,ship.15,Ship has loaded 6 batteries from Duisburg
6509.894497716727,Duisburg,Duisburg has 24 batteries left.
6509.894497716727,Duisburg,"Warning activated in Duisburg, only 24 batteries left!"
6510.572181761907,ship.28,loaded 87 containers as cargo in Amsterdam
6510.9721817619065,ship.28,Ship has loaded 8 batteries from Amsterdam
6510.9721817619065,Amsterdam,Amsterdam has 95 batteries left.
6511.044193048304,ship.24,loaded 62 containers as cargo in Rotterdam
6511.231019816258,ship.19,loaded 53 containers as cargo in Amsterdam
6511.331019816258,ship.19,Ship has loaded 2 batteries from Amsterdam
6511.331019816258,Amsterdam,Amsterdam has 93 batteries left.
6511.794193048304,ship.24,Ship has loaded 15 batteries from Rotterdam
6511.794193048304,Rotterdam,Rotterdam has 44 batteries left.
6511.984108821268,ship.23,loaded 72 containers as cargo in Antwerp
6512.134108821268,ship.23,Ship has loaded 3 batteries from Antwerp
6512.134108821268,Antwerp,Antwerp has 84 batteries left.
6512.693792803619,ship.21,loaded 54 containers as cargo in Liege
6514.1175748204705,ship.3,loaded 58 containers as cargo in Antwerp
6514.343792803618,ship.21,Ship has loaded 33 batteries from Liege
6514.343792803618,Liege,Liege has 13 batteries left.
6514.343792803618,Liege,"Warning activated in Liege, only 13 batteries left!"
6515.51757482047,ship.3,Ship has loaded 28 batteries from Antwerp
6515.51757482047,Antwerp,Antwerp has 56 batteries left.
6515.960638460886,ship.12,loaded 58 containers as cargo in Vlissingen
6516.060638460886,ship.12,Ship has loaded 2 batteries from Vlissingen
6516.060638460886,Vlissingen,Vlissingen has 60 batteries left.
6517.752053105798,ship.2,loaded 52 containers as cargo in Rotterdam
6517.978610064087,ship.5,loaded 59 containers as cargo in Strasbourg
6518.593931762169,ship.7,loaded 56 containers as cargo in Antwerp
6518.928610064087,ship.5,Ship has loaded 19 batteries from Strasbourg
6518.928610064087,Strasbourg,Strasbourg has 46 batteries left.
6519.052053105798,ship.2,Ship has loaded 26 batteries from Rotterdam
6519.052053105798,Rotterdam,Rotterdam has 82 batteries left.
6519.993931762168,ship.7,Ship has loaded 28 batteries from Antwerp
6519.993931762168,Antwerp,Antwerp has 40 batteries left.
6522.271902690563,ship.25,loaded 99 containers as cargo in Rotterdam
6522.371902690564,ship.25,Ship has loaded 2 batteries from Rotterdam
6522.371902690564,Rotterdam,Rotterdam has 91 batteries left.
6523.022226432691,Duisburg,"Warning deactivated in Duisburg, 63 batteries available"
6523.833077392041,ship.9,loaded 99 containers as cargo in Rotterdam
6523.881019816258,ship.19,loaded 96 containers as cargo in Rotterdam
6523.98307739204,ship.9,Ship has loaded 3 batteries from Rotterdam
6523.98307739204,Rotterdam,Rotterdam has 89 batteries left.
6524.031019816258,ship.19,Ship has loaded 3 batteries from Rotterdam
6524.031019816258,Rotterdam,Rotterdam has 86 batteries left.
6526.088893099358,ship.14,loaded 88 containers as cargo in Duisburg
6526.4174421546,ship.23,loaded 64 containers as cargo in Rotterdam
6526.4888930993575,ship.14,Ship has loaded 8 batteries from Duisburg
6526.4888930993575,Duisburg,Duisburg has 56 batteries left.
6527.1674421546,ship.23,Ship has loaded 15 batteries from Rotterdam
6527.1674421546,Rotterdam,Rotterdam has 71 batteries left.
6527.577305127554,ship.12,loaded 77 containers as cargo in Antwerp
6527.977305127553,ship.12,Ship has loaded 8 batteries from Antwerp
6527.977305127553,Antwerp,Antwerp has 42 batteries left.
6529.8944977167275,ship.15,loaded 67 containers as cargo in Amsterdam
6529.994497716728,ship.15,Ship has loaded 2 batteries from Amsterdam
6529.994497716728,Amsterdam,Amsterdam has 103 batteries left.
6530.013579805011,ship.17,loaded 97 containers as cargo in Antwerp
6530.163579805011,ship.17,Ship has loaded 3 batteries from Antwerp
6530.163579805011,Antwerp,Antwerp has 39 batteries left.
6530.607135689898,ship.16,loaded 67 containers as cargo in Amsterdam
6530.707135689899,ship.16,Ship has loaded 2 batteries from Amsterdam
6530.707135689899,Amsterdam,Amsterdam has 101 batteries left.
6532.0826753620595,ship.4,loaded 89 containers as cargo in Antwerp
6532.232675362059,ship.4,Ship has loaded 3 batteries from Antwerp
6532.232675362059,Antwerp,Antwerp has 36 batteries left.
6533.171157973399,ship.26,loaded 70 containers as cargo in Brussels
6533.2704587516955,ship.22,loaded 72 containers as cargo in Duisburg
6533.371157973399,ship.26,Ship has loaded 4 batteries from Brussels
6533.371157973399,Brussels,Brussels has 42 batteries left.
6533.670458751695,ship.22,Ship has loaded 8 batteries from Duisburg
6533.670458751695,Duisburg,Duisburg has 55 batteries left.
6535.321902690564,ship.25,loaded 58 containers as cargo in Amsterdam
6536.671902690564,ship.25,Ship has loaded 27 batteries from Amsterdam
6536.671902690564,Amsterdam,Amsterdam has 76 batteries left.
6536.922181761907,ship.28,loaded 52 containers as cargo in Louviere
6537.322181761907,ship.28,Ship has loaded 8 batteries from Louviere
6537.322181761907,Louviere,Louviere has 42 batteries left.
6539.814353149591,ship.19,loaded 70 containers as cargo in Antwerp
6539.839825638632,ship.11,loaded 77 containers as cargo in Rotterdam
6540.089825638632,ship.11,Ship has loaded 5 batteries from Rotterdam
6540.089825638632,Rotterdam,Rotterdam has 93 batteries left.
6540.114353149591,ship.19,Ship has loaded 6 batteries from Antwerp
6540.114353149591,Antwerp,Antwerp has 44 batteries left.
6541.823599336023,ship.8,loaded 82 containers as cargo in Terneuzen
6542.023599336023,ship.8,Ship has loaded 4 batteries from Terneuzen
6542.023599336023,Terneuzen,Terneuzen has 96 batteries left.
6543.303056096945,ship.0,loaded 71 containers as cargo in Louviere
6543.41757482047,ship.3,loaded 72 containers as cargo in Duisburg
6543.553056096945,ship.0,Ship has loaded 5 batteries from Louviere
6543.553056096945,Louviere,Louviere has 43 batteries left.
6543.76757482047,ship.3,Ship has loaded 7 batteries from Duisburg
6543.76757482047,Duisburg,Duisburg has 98 batteries left.
6545.220030410571,ship.1,loaded 53 containers as cargo in Duisburg
6545.670030410571,ship.1,Ship has loaded 9 batteries from Duisburg
6545.670030410571,Duisburg,Duisburg has 122 batteries left.
6546.693931762168,ship.7,loaded 50 containers as cargo in Duisburg
6546.746913138344,ship.17,loaded 85 containers as cargo in Rotterdam
6546.826210118868,ship.10,loaded 98 containers as cargo in Terneuzen
6547.0439317621685,ship.7,Ship has loaded 7 batteries from Duisburg
6547.0439317621685,Duisburg,Duisburg has 115 batteries left.
6548.126210118869,ship.10,Ship has loaded 26 batteries from Terneuzen
6548.126210118869,Terneuzen,Terneuzen has 70 batteries left.
6548.546913138344,ship.17,Ship has loaded 36 batteries from Rotterdam
6548.546913138344,Rotterdam,Rotterdam has 63 batteries left.
6548.666008695392,ship.4,loaded 90 containers as cargo in Rotterdam
6548.766008695392,ship.4,Ship has loaded 2 batteries from Rotterdam
6548.766008695392,Rotterdam,Rotterdam has 61 batteries left.
6552.831640997666,ship.18,loaded 74 containers as cargo in Karlsruhe
6553.781640997666,ship.18,Ship has loaded 19 batteries from Karlsruhe
6553.781640997666,Karlsruhe,Karlsruhe has 48 batteries left.
6556.427305127553,ship.12,loaded 84 containers as cargo in Duisburg
6556.827305127553,ship.12,Ship has loaded 8 batteries from Duisburg
6556.827305127553,Duisburg,Duisburg has 115 batteries left.
6558.544193048304,ship.24,loaded 78 containers as cargo in Ludwigshafen
6558.766347135008,Liege,"Warning deactivated in Liege, 40 batteries available"
6558.9235993360235,ship.8,loaded 92 containers as cargo in Rotterdam
6559.294193048304,ship.24,Ship has loaded 15 batteries from Ludwigshafen
6559.294193048304,Ludwigshafen,Ludwigshafen has 37 batteries left.
6559.581968621815,ship.27,loaded 81 containers as cargo in Vlissingen
6559.6735993360235,ship.8,Ship has loaded 15 batteries from Rotterdam
6559.6735993360235,Rotterdam,Rotterdam has 50 batteries left.
6559.7064923052985,ship.11,loaded 85 containers as cargo in Brussels
6559.7819686218145,ship.27,Ship has loaded 4 batteries from Vlissingen
6559.7819686218145,Vlissingen,Vlissingen has 58 batteries left.
6559.9564923052985,ship.11,Ship has loaded 5 batteries from Brussels
6559.9564923052985,Brussels,Brussels has 42 batteries left.
6560.13856935723,ship.25,loaded 59 containers as cargo in Liege
6560.167489861373,ship.9,loaded 52 containers as cargo in Antwerp
6560.33856935723,ship.25,Ship has loaded 4 batteries from Liege
6560.33856935723,Liege,Liege has 36 batteries left.
6561.117489861373,ship.9,Ship has loaded 19 batteries from Antwerp
6561.117489861373,Antwerp,Antwerp has 28 batteries left.
6561.147686482925,ship.19,loaded 62 containers as cargo in Amsterdam
6561.182675362059,ship.4,loaded 99 containers as cargo in Moerdijk
6561.332675362059,ship.4,Ship has loaded 3 batteries from Moerdijk
6561.332675362059,Moerdijk,Moerdijk has 42 batteries left.
6561.472181761907,ship.28,loaded 51 containers as cargo in Amsterdam
6561.572181761908,ship.28,Ship has loaded 2 batteries from Amsterdam
6561.572181761908,Amsterdam,Amsterdam has 88 batteries left.
6561.897686482925,ship.19,Ship has loaded 15 batteries from Amsterdam
6561.897686482925,Amsterdam,Amsterdam has 73 batteries left.
6562.219722763612,ship.0,loaded 52 containers as cargo in Vlissingen
6562.419722763611,ship.0,Ship has loaded 4 batteries from Vlissingen
6562.419722763611,Vlissingen,Vlissingen has 54 batteries left.
6566.684241487138,ship.3,loaded 66 containers as cargo in Rotterdam
6567.434241487138,ship.3,Ship has loaded 15 batteries from Rotterdam
6567.434241487138,Rotterdam,Rotterdam has 49 batteries left.
6568.966711989317,ship.29,loaded 95 containers as cargo in Vlissingen
6569.216711989317,ship.29,Ship has loaded 5 batteries from Vlissingen
6569.216711989317,Vlissingen,Vlissingen has 55 batteries left.
6569.860598428836,ship.7,loaded 86 containers as cargo in Rotterdam
6569.960598428836,ship.7,Ship has loaded 2 batteries from Rotterdam
6569.960598428836,Rotterdam,Rotterdam has 48 batteries left.
6573.6174421546,ship.23,loaded 70 containers as cargo in Ludwigshafen
6573.822181761909,ship.28,loaded 92 containers as cargo in Rotterdam
6574.0221817619085,ship.28,Ship has loaded 4 batteries from Rotterdam
6574.0221817619085,Rotterdam,Rotterdam has 44 batteries left.
6574.467442154601,ship.23,Ship has loaded 17 batteries from Ludwigshafen
6574.467442154601,Ludwigshafen,Ludwigshafen has 35 batteries left.
6575.536697077237,ship.1,loaded 66 containers as cargo in Mannheim
6575.999342028725,ship.4,loaded 54 containers as cargo in Amsterdam
6576.299342028725,ship.4,Ship has loaded 6 batteries from Amsterdam
6576.299342028725,Amsterdam,Amsterdam has 70 batteries left.
6576.386697077237,ship.1,Ship has loaded 17 batteries from Mannheim
6576.386697077237,Mannheim,Mannheim has 32 batteries left.
6576.46484093188,ship.13,loaded 87 containers as cargo in Antwerp
6576.614840931879,ship.13,Ship has loaded 3 batteries from Antwerp
6576.614840931879,Antwerp,Antwerp has 40 batteries left.
6576.998635288481,ship.27,loaded 54 containers as cargo in Rotterdam
6577.188569357229,ship.25,loaded 94 containers as cargo in Antwerp
6577.338569357229,ship.25,Ship has loaded 3 batteries from Antwerp
6577.338569357229,Antwerp,Antwerp has 37 batteries left.
6577.603252422167,ship.14,loaded 65 containers as cargo in Antwerp
6577.7733166088965,ship.20,loaded 67 containers as cargo in Mannheim
6577.848635288481,ship.27,Ship has loaded 17 batteries from Rotterdam
6577.848635288481,Rotterdam,Rotterdam has 37 batteries left.
6578.003252422167,ship.14,Ship has loaded 8 batteries from Antwerp
6578.003252422167,Antwerp,Antwerp has 29 batteries left.
6578.223316608896,ship.20,Ship has loaded 9 batteries from Mannheim
6578.223316608896,Mannheim,Mannheim has 23 batteries left.
6578.223316608896,Mannheim,"Warning activated in Mannheim, only 23 batteries left!"
6578.973158971965,ship.11,loaded 65 containers as cargo in Rotterdam
6579.323158971965,ship.11,Ship has loaded 7 batteries from Rotterdam
6579.323158971965,Rotterdam,Rotterdam has 30 batteries left.
6583.060598428837,ship.7,loaded 74 containers as cargo in Amsterdam
6583.360598428837,ship.7,Ship has loaded 6 batteries from Amsterdam
6583.360598428837,Amsterdam,Amsterdam has 66 batteries left.
6584.977305127552,ship.12,loaded 71 containers as cargo in Antwerp
6585.127305127552,ship.12,Ship has loaded 3 batteries from Antwerp
6585.127305127552,Antwerp,Antwerp has 34 batteries left.
6587.82447050181,ship.15,loaded 68 containers as cargo in Rotterdam
6587.974470501809,ship.15,Ship has loaded 3 batteries from Rotterdam
6587.974470501809,Rotterdam,Rotterdam has 29 batteries left.
6589.042383013763,ship.2,loaded 62 containers as cargo in Liege
6589.3423830137635,ship.2,Ship has loaded 6 batteries from Liege
6589.3423830137635,Liege,Liege has 56 batteries left.
6591.471902690562,ship.25,loaded 71 containers as cargo in Moerdijk
6591.871902690562,ship.25,Ship has loaded 8 batteries from Moerdijk
6591.871902690562,Moerdijk,Moerdijk has 37 batteries left.
6592.4388484285755,ship.28,loaded 67 containers as cargo in Vlissingen
6592.598174265212,ship.13,loaded 83 containers as cargo in Rotterdam
6592.838848428575,ship.28,Ship has loaded 8 batteries from Vlissingen
6592.838848428575,Vlissingen,Vlissingen has 51 batteries left.
6593.548174265212,ship.13,Ship has loaded 19 batteries from Rotterdam
6593.548174265212,Rotterdam,Rotterdam has 13 batteries left.
6593.548174265212,Rotterdam,"Warning activated in Rotterdam, only 13 batteries left!"
6596.552016498081,Paris,"Warning deactivated in Paris, 62 batteries available"
6597.580246471677,ship.17,loaded 73 containers as cargo in Paris
6598.574238720303,ship.21,loaded 88 containers as cargo in Paris
6599.380246471677,ship.17,Ship has loaded 36 batteries from Paris
6599.380246471677,Paris,Paris has 42 batteries left.
6599.574238720303,ship.21,Ship has loaded 20 batteries from Paris
6599.574238720303,Paris,Paris has 22 batteries left.
6599.574238720303,Paris,"Warning activated in Paris, only 22 batteries left!"
6599.634327975056,ship.26,loaded 51 containers as cargo in Dordrecht
6599.734327975057,ship.26,Ship has loaded 2 batteries from Dordrecht
6599.734327975057,Dordrecht,Dordrecht has 50 batteries left.
6599.77429494417,ship.16,loaded 67 containers as cargo in Rotterdam
6600.460638460885,ship.12,loaded 86 containers as cargo in Rotterdam
6600.610638460885,ship.12,Ship has loaded 3 batteries from Rotterdam
6600.610638460885,Rotterdam,Rotterdam has 15 batteries left.
6600.677303010506,ship.22,loaded 88 containers as cargo in Antwerp
6601.827303010506,ship.22,Ship has loaded 23 batteries from Antwerp
6601.827303010506,Antwerp,Antwerp has 24 batteries left.
6601.827303010506,Antwerp,"Warning activated in Antwerp, only 24 batteries left!"
6602.481468405035,ship.6,loaded 56 containers as cargo in Vlissingen
6602.639825638633,ship.11,loaded 81 containers as cargo in Duisburg
6602.939825638633,ship.11,Ship has loaded 6 batteries from Duisburg
6602.939825638633,Duisburg,Duisburg has 116 batteries left.
6603.675727267048,ship.10,loaded 78 containers as cargo in Liege
6603.681468405035,ship.6,Ship has loaded 24 batteries from Vlissingen
6603.681468405035,Vlissingen,Vlissingen has 31 batteries left.
6603.757803835141,ship.15,loaded 98 containers as cargo in Antwerp
6604.49026600269,Mannheim,"Warning deactivated in Mannheim, 29 batteries available"
6604.54393176217,ship.7,loaded 61 containers as cargo in Antwerp
6604.907803835141,ship.15,Ship has loaded 23 batteries from Antwerp
6604.907803835141,Antwerp,Antwerp has 1 batteries left.
6604.975727267049,ship.10,Ship has loaded 26 batteries from Liege
6604.975727267049,Liege,Liege has 56 batteries left.
6605.69393176217,ship.7,Ship has loaded 23 batteries from Antwerp
6605.69393176217,Antwerp,Antwerp has -22 batteries left.
6605.723599336024,ship.8,loaded 50 containers as cargo in Mannheim
6608.473599336024,ship.8,Ship has loaded 35 batteries from Mannheim
6608.473599336024,Mannheim,Mannheim has 3 batteries left.
6608.473599336024,Mannheim,"Warning activated in Mannheim, only 3 batteries left!"
6609.289983275563,ship.20,loaded 76 containers as cargo in Duisburg
6609.589983275563,ship.20,Ship has loaded 6 batteries from Duisburg
6609.589983275563,Duisburg,Duisburg has 119 batteries left.
6611.109049680431,ship.2,loaded 74 containers as cargo in Vlissingen
6611.164974330999,ship.18,loaded 96 containers as cargo in Antwerp
6612.309049680431,ship.2,Ship has loaded 24 batteries from Vlissingen
6612.309049680431,Vlissingen,Vlissingen has 13 batteries left.
6612.309049680431,Vlissingen,"Warning activated in Vlissingen, only 13 batteries left!"
6615.584156528039,ship.9,loaded 73 containers as cargo in Strasbourg
6615.643971794218,ship.12,loaded 65 containers as cargo in Antwerp
6617.534156528039,ship.9,Ship has loaded 39 batteries from Strasbourg
6617.534156528039,Strasbourg,Strasbourg has 26 batteries left.
6618.72429494417,ship.16,Ship has loaded 19 batteries from Rotterdam
6618.72429494417,Rotterdam,Rotterdam has 38 batteries left.
6618.72429494417,Rotterdam,"Warning deactivated in Rotterdam, 38 batteries available"
6620.322181761909,ship.28,loaded 60 containers as cargo in Duisburg
6621.722181761908,ship.28,Ship has loaded 28 batteries from Duisburg
6621.722181761908,Duisburg,Duisburg has 99 batteries left.
6621.8772650955025,ship.7,loaded 93 containers as cargo in Rotterdam
6621.898135071701,ship.6,loaded 79 containers as cargo in Rotterdam
6622.027265095502,ship.7,Ship has loaded 3 batteries from Rotterdam
6622.027265095502,Rotterdam,Rotterdam has 35 batteries left.
6623.048135071701,ship.6,Ship has loaded 23 batteries from Rotterdam
6623.048135071701,Rotterdam,Rotterdam has 12 batteries left.
6623.048135071701,Rotterdam,"Warning activated in Rotterdam, only 12 batteries left!"
6624.117442154601,ship.23,loaded 50 containers as cargo in Antwerp
6624.981141521682,Antwerp,"Warning deactivated in Antwerp, 30 batteries available"
6625.189825638634,ship.11,loaded 82 containers as cargo in Amsterdam
6625.439825638634,ship.11,Ship has loaded 5 batteries from Amsterdam
6625.439825638634,Amsterdam,Amsterdam has 67 batteries left.
6626.08683837816,Rotterdam,"Warning deactivated in Rotterdam, 58 batteries available"
6626.267442154601,ship.23,Ship has loaded 23 batteries from Antwerp
6626.267442154601,Antwerp,Antwerp has 15 batteries left.
6626.267442154601,Antwerp,"Warning activated in Antwerp, only 15 batteries left!"
6626.314974330999,ship.18,Ship has loaded 23 batteries from Antwerp
6626.314974330999,Antwerp,Antwerp has -8 batteries left.
6626.793971794217,ship.12,Ship has loaded 23 batteries from Antwerp
6626.793971794217,Antwerp,Antwerp has -31 batteries left.
6626.923787981275,ship.5,loaded 58 containers as cargo in Rotterdam
6627.023787981276,ship.5,Ship has loaded 2 batteries from Rotterdam
6627.023787981276,Rotterdam,Rotterdam has 56 batteries left.
6627.753363743905,ship.1,loaded 91 containers as cargo in Antwerp
6628.592393933715,ship.10,loaded 71 containers as cargo in Rotterdam
6628.942393933716,ship.10,Ship has loaded 7 batteries from Rotterdam
6628.942393933716,Rotterdam,Rotterdam has 70 batteries left.
6631.025716347097,ship.2,loaded 71 containers as cargo in Rotterdam
6631.375716347097,ship.2,Ship has loaded 7 batteries from Rotterdam
6631.375716347097,Rotterdam,Rotterdam has 74 batteries left.
6632.753237577954,ship.0,loaded 76 containers as cargo in Rotterdam
6632.853237577954,ship.0,Ship has loaded 2 batteries from Rotterdam
6632.853237577954,Rotterdam,Rotterdam has 72 batteries left.
6635.540454647942,ship.5,loaded 53 containers as cargo in Moerdijk
6635.6404546479425,ship.5,Ship has loaded 2 batteries from Moerdijk
6635.6404546479425,Moerdijk,Moerdijk has 37 batteries left.
6638.581468405034,ship.6,loaded 62 containers as cargo in Antwerp
6640.650775487933,ship.23,loaded 68 containers as cargo in Rotterdam
6641.800775487933,ship.23,Ship has loaded 23 batteries from Rotterdam
6641.800775487933,Rotterdam,Rotterdam has 120 batteries left.
6642.148307664332,ship.18,loaded 51 containers as cargo in Rotterdam
6642.556921980886,ship.29,loaded 66 containers as cargo in Amsterdam
6643.298307664331,ship.18,Ship has loaded 23 batteries from Rotterdam
6643.298307664331,Rotterdam,Rotterdam has 97 batteries left.
6643.37730512755,ship.12,loaded 97 containers as cargo in Rotterdam
6643.806921980886,ship.29,Ship has loaded 25 batteries from Amsterdam
6643.806921980886,Amsterdam,Amsterdam has 49 batteries left.
6644.3071213146095,ship.5,loaded 61 containers as cargo in Rotterdam
6644.40712131461,ship.5,Ship has loaded 2 batteries from Rotterdam
6644.40712131461,Rotterdam,Rotterdam has 117 batteries left.
6644.9532375779545,ship.0,loaded 64 containers as cargo in Amsterdam
6645.053237577955,ship.0,Ship has loaded 2 batteries from Amsterdam
6645.053237577955,Amsterdam,Amsterdam has 47 batteries left.
6645.17730512755,ship.12,Ship has loaded 36 batteries from Rotterdam
6645.17730512755,Rotterdam,Rotterdam has 81 batteries left.
6645.523158971968,ship.11,loaded 76 containers as cargo in Terneuzen
6645.723158971968,ship.11,Ship has loaded 4 batteries from Terneuzen
6645.723158971968,Terneuzen,Terneuzen has 78 batteries left.
6646.871267200113,ship.14,loaded 75 containers as cargo in Duisburg
6647.221267200113,ship.14,Ship has loaded 7 batteries from Duisburg
6647.221267200113,Duisburg,Duisburg has 100 batteries left.
6649.06357980501,ship.17,loaded 98 containers as cargo in Rotterdam
6649.81357980501,ship.17,Ship has loaded 15 batteries from Rotterdam
6649.81357980501,Rotterdam,Rotterdam has 66 batteries left.
6650.248174265212,ship.13,loaded 80 containers as cargo in Strasbourg
6652.1981742652115,ship.13,Ship has loaded 39 batteries from Strasbourg
6652.1981742652115,Strasbourg,Strasbourg has 6 batteries left.
6652.1981742652115,Strasbourg,"Warning activated in Strasbourg, only 6 batteries left!"
6653.723787981277,ship.5,loaded 66 containers as cargo in Moerdijk
6653.773787981278,ship.5,Ship has loaded 1 batteries from Moerdijk
6653.773787981278,Moerdijk,Moerdijk has 38 batteries left.
6656.146338380078,ship.19,loaded 84 containers as cargo in Mannheim
6656.896338380078,ship.19,Ship has loaded 15 batteries from Mannheim
6656.896338380078,Mannheim,Mannheim has 3 batteries left.
6657.724238720302,ship.21,loaded 55 containers as cargo in Duisburg
6658.074238720303,ship.21,Ship has loaded 7 batteries from Duisburg
6658.074238720303,Duisburg,Duisburg has 113 batteries left.
6660.8596246072475,ship.4,loaded 52 containers as cargo in Antwerp
6661.140466133222,ship.20,loaded 86 containers as cargo in Velsen
6661.4048568705975,ship.25,loaded 60 containers as cargo in Cologne
6661.440466133222,ship.20,Ship has loaded 6 batteries from Velsen
6661.440466133222,Velsen,Velsen has 177 batteries left.
6661.9048568705975,ship.25,Ship has loaded 10 batteries from Cologne
6661.9048568705975,Cologne,Cologne has 129 batteries left.
6662.6731589719675,ship.11,loaded 99 containers as cargo in Rotterdam
6663.523158971968,ship.11,Ship has loaded 17 batteries from Rotterdam
6663.523158971968,Rotterdam,Rotterdam has 67 batteries left.
6669.324502847582,ship.24,loaded 68 containers as cargo in Moerdijk
6669.4245028475825,ship.24,Ship has loaded 2 batteries from Moerdijk
6669.4245028475825,Moerdijk,Moerdijk has 48 batteries left.
6673.32429494417,ship.16,loaded 54 containers as cargo in Strasbourg
6675.27429494417,ship.16,Ship has loaded 19 batteries from Strasbourg
6675.27429494417,Strasbourg,Strasbourg has 3 batteries left.
6676.221587477988,ship.7,loaded 92 containers as cargo in Velsen
6678.021587477988,ship.7,Ship has loaded 36 batteries from Velsen
6678.021587477988,Velsen,Velsen has 152 batteries left.
6681.160479872337,ship.27,loaded 62 containers as cargo in Karlsruhe
6682.2407385656625,ship.15,loaded 92 containers as cargo in Rotterdam
6682.590738565663,ship.15,Ship has loaded 7 batteries from Rotterdam
6682.590738565663,Rotterdam,Rotterdam has 83 batteries left.
6683.110479872337,ship.27,Ship has loaded 39 batteries from Karlsruhe
6683.110479872337,Karlsruhe,Karlsruhe has 24 batteries left.
6683.110479872337,Karlsruhe,"Warning activated in Karlsruhe, only 24 batteries left!"
6684.273799466556,ship.20,loaded 54 containers as cargo in Duisburg
6684.623799466556,ship.20,Ship has loaded 7 batteries from Duisburg
6684.623799466556,Duisburg,Duisburg has 112 batteries left.
6685.881468405034,ship.6,Ship has loaded 6 batteries from Antwerp
6685.881468405034,Antwerp,Antwerp has 13 batteries left.
6686.153363743904,ship.1,Ship has loaded 8 batteries from Antwerp
6686.153363743904,Antwerp,Antwerp has 5 batteries left.
6689.788383048435,ship.3,loaded 68 containers as cargo in Ludwigshafen
6689.802864021664,ship.18,loaded 90 containers as cargo in Antwerp
